LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
RUS,GDEXPRD,TOT,PC_GDP,A,2011,1.090685987,
RUS,GDEXPRD,TOT,PC_GDP,A,2012,1.1256179687,
RUS,GDEXPRD,TOT,PC_GDP,A,2013,1.1327938386,
RUS,GDEXPRD,TOT,PC_GDP,A,2014,1.186906229,
SGP,GDEXPRD,TOT,MLN_USD,A,1994,1510.6823592681,
SGP,GDEXPRD,TOT,MLN_USD,A,1995,1701.0456039886,
SGP,GDEXPRD,TOT,MLN_USD,A,1996,2198.4411574273,
SGP,GDEXPRD,TOT,MLN_USD,A,1997,2555.2304557845,
SGP,GDEXPRD,TOT,MLN_USD,A,1998,3067.6132226569,
SGP,GDEXPRD,TOT,MLN_USD,A,1999,3402.1470940364,
SGP,GDEXPRD,TOT,MLN_USD,A,2000,3715.6263327769,
SGP,GDEXPRD,TOT,MLN_USD,A,2001,4082.6872481603,
SGP,GDEXPRD,TOT,MLN_USD,A,2002,4354.2621899302,
SGP,GDEXPRD,TOT,MLN_USD,A,2003,4455.672081947,
SGP,GDEXPRD,TOT,MLN_USD,A,2004,5069.6086438966,
SGP,GDEXPRD,TOT,MLN_USD,A,2005,5594.4696592288,
SGP,GDEXPRD,TOT,MLN_USD,A,2006,6012.9719194633,
SGP,GDEXPRD,TOT,MLN_USD,A,2007,7187.3263741356,
SGP,GDEXPRD,TOT,MLN_USD,A,2008,8204.3358964211,
SGP,GDEXPRD,TOT,MLN_USD,A,2009,6718.6251788026,
SGP,GDEXPRD,TOT,MLN_USD,A,2010,7218.0533926585,
SGP,GDEXPRD,TOT,MLN_USD,A,2011,8190.0665449917,
SGP,GDEXPRD,TOT,MLN_USD,A,2012,7894.1553489445,
SGP,GDEXPRD,TOT,MLN_USD,A,2013,8267.4205808324,
SGP,GDEXPRD,TOT,MLN_USD,A,2014,9373.7832603422,
SGP,GDEXPRD,TOT,PC_GDP,A,1994,1.0426813618,
SGP,GDEXPRD,TOT,PC_GDP,A,1995,1.0969772804,
SGP,GDEXPRD,TOT,PC_GDP,A,1996,1.3184375365,
SGP,GDEXPRD,TOT,PC_GDP,A,1997,1.4150768813,
SGP,GDEXPRD,TOT,PC_GDP,A,1998,1.7374963859,
SGP,GDEXPRD,TOT,PC_GDP,A,1999,1.816275505,
SGP,GDEXPRD,TOT,PC_GDP,A,2000,1.821544868,
SGP,GDEXPRD,TOT,PC_GDP,A,2001,2.0207564923,
SGP,GDEXPRD,TOT,PC_GDP,A,2002,2.0680675521,
SGP,GDEXPRD,TOT,PC_GDP,A,2003,2.0263613097,
SGP,GDEXPRD,TOT,PC_GDP,A,2004,2.1045875012,
SGP,GDEXPRD,TOT,PC_GDP,A,2005,2.160666308,
SGP,GDEXPRD,TOT,PC_GDP,A,2006,2.1332838086,
SGP,GDEXPRD,TOT,PC_GDP,A,2007,2.3369924376,
SGP,GDEXPRD,TOT,PC_GDP,A,2008,2.6208161593,
SGP,GDEXPRD,TOT,PC_GDP,A,2009,2.1592459233,
SGP,GDEXPRD,TOT,PC_GDP,A,2010,2.0129699312,
SGP,GDEXPRD,TOT,PC_GDP,A,2011,2.1505453958,
SGP,GDEXPRD,TOT,PC_GDP,A,2012,1.9994711832,
SGP,GDEXPRD,TOT,PC_GDP,A,2013,2.0004819887,
SGP,GDEXPRD,TOT,PC_GDP,A,2014,2.1965870841,
SVN,GDEXPRD,TOT,MLN_USD,A,1993,494.8939749781,
SVN,GDEXPRD,TOT,MLN_USD,A,1994,572.8199373505,
SVN,GDEXPRD,TOT,MLN_USD,A,1995,527.2393974405,
SVN,GDEXPRD,TOT,MLN_USD,A,1996,462.8157037836,
SVN,GDEXPRD,TOT,MLN_USD,A,1997,479.1625243003,
SVN,GDEXPRD,TOT,MLN_USD,A,1998,518.3576490377,
SVN,GDEXPRD,TOT,MLN_USD,A,1999,558.9664253753,
SVN,GDEXPRD,TOT,MLN_USD,A,2000,590.096795153,
SVN,GDEXPRD,TOT,MLN_USD,A,2001,657.4126938425,
SVN,GDEXPRD,TOT,MLN_USD,A,2002,669.1450577881,
SVN,GDEXPRD,TOT,MLN_USD,A,2003,595.6314970051,
SVN,GDEXPRD,TOT,MLN_USD,A,2004,682.8347606022,
SVN,GDEXPRD,TOT,MLN_USD,A,2005,733.1298426694,
SVN,GDEXPRD,TOT,MLN_USD,A,2006,840.7506265843,
SVN,GDEXPRD,TOT,MLN_USD,A,2007,835.1275582469,
SVN,GDEXPRD,TOT,MLN_USD,A,2008,984.9686712023,
SVN,GDEXPRD,TOT,MLN_USD,A,2009,1014.6733880481,
SVN,GDEXPRD,TOT,MLN_USD,A,2010,1163.730587135,
SVN,GDEXPRD,TOT,MLN_USD,A,2011,1379.6011101607,
SVN,GDEXPRD,TOT,MLN_USD,A,2012,1428.4224564068,
SVN,GDEXPRD,TOT,MLN_USD,A,2013,1426.7170959698,
SVN,GDEXPRD,TOT,MLN_USD,A,2014,1347.429551044,
SVN,GDEXPRD,TOT,PC_GDP,A,1993,1.5370320664,
SVN,GDEXPRD,TOT,PC_GDP,A,1994,1.689068109,
SVN,GDEXPRD,TOT,PC_GDP,A,1995,1.4933317225,
SVN,GDEXPRD,TOT,PC_GDP,A,1996,1.2663328146,
SVN,GDEXPRD,TOT,PC_GDP,A,1997,1.2472700248,
SVN,GDEXPRD,TOT,PC_GDP,A,1998,1.3063731418,
SVN,GDEXPRD,TOT,PC_GDP,A,1999,1.3381378924,
SVN,GDEXPRD,TOT,PC_GDP,A,2000,1.3563022125,
SVN,GDEXPRD,TOT,PC_GDP,A,2001,1.4677349157,
SVN,GDEXPRD,TOT,PC_GDP,A,2002,1.4387342682,
SVN,GDEXPRD,TOT,PC_GDP,A,2003,1.2452802586,
SVN,GDEXPRD,TOT,PC_GDP,A,2004,1.3680599958,
SVN,GDEXPRD,TOT,PC_GDP,A,2005,1.4122920767,
SVN,GDEXPRD,TOT,PC_GDP,A,2006,1.5329100196,
SVN,GDEXPRD,TOT,PC_GDP,A,2007,1.4238210697,
SVN,GDEXPRD,TOT,PC_GDP,A,2008,1.6256391452,
SVN,GDEXPRD,TOT,PC_GDP,A,2009,1.816286071,
SVN,GDEXPRD,TOT,PC_GDP,A,2010,2.0576330236,
SVN,GDEXPRD,TOT,PC_GDP,A,2011,2.423583346,
SVN,GDEXPRD,TOT,PC_GDP,A,2012,2.5794668465,
SVN,GDEXPRD,TOT,PC_GDP,A,2013,2.6039307417,
SVN,GDEXPRD,TOT,PC_GDP,A,2014,2.3864738708,
ZAF,GDEXPRD,TOT,MLN_USD,A,1983,2504.6802714431,
ZAF,GDEXPRD,TOT,MLN_USD,A,1985,2692.7530032318,
ZAF,GDEXPRD,TOT,MLN_USD,A,1987,2477.1494176799,
ZAF,GDEXPRD,TOT,MLN_USD,A,1989,2449.1698295014,
ZAF,GDEXPRD,TOT,MLN_USD,A,1991,2878.4054604656,
ZAF,GDEXPRD,TOT,MLN_USD,A,1993,2071.2800258727,
ZAF,GDEXPRD,TOT,MLN_USD,A,1997,2329.8645649428,
ZAF,GDEXPRD,TOT,MLN_USD,A,2001,3146.2918584057,
ZAF,GDEXPRD,TOT,MLN_USD,A,2003,3567.7214230247,
ZAF,GDEXPRD,TOT,MLN_USD,A,2004,3989.3384746962,
ZAF,GDEXPRD,TOT,MLN_USD,A,2005,4457.0654158363,
ZAF,GDEXPRD,TOT,MLN_USD,A,2006,4897.6761889116,
ZAF,GDEXPRD,TOT,MLN_USD,A,2007,5072.3977299531,
ZAF,GDEXPRD,TOT,MLN_USD,A,2008,5265.645970949,
ZAF,GDEXPRD,TOT,MLN_USD,A,2009,4877.9630062578,
ZAF,GDEXPRD,TOT,MLN_USD,A,2010,4433.2547788877,
ZAF,GDEXPRD,TOT,MLN_USD,A,2011,4558.0648766361,
ZAF,GDEXPRD,TOT,MLN_USD,A,2012,4643.2227573455,
ZAF,GDEXPRD,TOT,PC_GDP,A,1983,0.7906323416,
ZAF,GDEXPRD,TOT,PC_GDP,A,1985,0.8186786314,
ZAF,GDEXPRD,TOT,PC_GDP,A,1987,0.7375011575,
ZAF,GDEXPRD,TOT,PC_GDP,A,1989,0.6834133087,
ZAF,GDEXPRD,TOT,PC_GDP,A,1991,0.8140360145,
ZAF,GDEXPRD,TOT,PC_GDP,A,1993,0.5912724091,
ZAF,GDEXPRD,TOT,PC_GDP,A,1997,0.5835444172,
ZAF,GDEXPRD,TOT,PC_GDP,A,2001,0.7157810108,
ZAF,GDEXPRD,TOT,PC_GDP,A,2003,0.7605112523,
ZAF,GDEXPRD,TOT,PC_GDP,A,2004,0.8133410491,
ZAF,GDEXPRD,TOT,PC_GDP,A,2005,0.8631511041,
ZAF,GDEXPRD,TOT,PC_GDP,A,2006,0.8981499402,
ZAF,GDEXPRD,TOT,PC_GDP,A,2007,0.8828651976,
ZAF,GDEXPRD,TOT,PC_GDP,A,2008,0.8881589894,
ZAF,GDEXPRD,TOT,PC_GDP,A,2009,0.835621015,
ZAF,GDEXPRD,TOT,PC_GDP,A,2010,0.737035882,
ZAF,GDEXPRD,TOT,PC_GDP,A,2011,0.7342000581,
ZAF,GDEXPRD,TOT,PC_GDP,A,2012,0.7316747815,
TWN,GDEXPRD,TOT,MLN_USD,A,1995,7536.8985523048,
TWN,GDEXPRD,TOT,MLN_USD,A,1996,8126.4632713362,
TWN,GDEXPRD,TOT,MLN_USD,A,1997,9008.3068694076,
TWN,GDEXPRD,TOT,MLN_USD,A,1998,9846.8796342813,
TWN,GDEXPRD,TOT,MLN_USD,A,1999,10843.6955676842,
TWN,GDEXPRD,TOT,MLN_USD,A,2000,11351.1294486127,
TWN,GDEXPRD,TOT,MLN_USD,A,2001,11845.4099923801,
TWN,GDEXPRD,TOT,MLN_USD,A,2002,13022.6007130872,
TWN,GDEXPRD,TOT,MLN_USD,A,2003,14296.334307948,
TWN,GDEXPRD,TOT,MLN_USD,A,2004,15532.1039893792,
TWN,GDEXPRD,TOT,MLN_USD,A,2005,16835.042837106,
TWN,GDEXPRD,TOT,MLN_USD,A,2006,18587.6046526753,
TWN,GDEXPRD,TOT,MLN_USD,A,2007,20171.3737456995,
TWN,GDEXPRD,TOT,MLN_USD,A,2008,21965.8662925256,
TWN,GDEXPRD,TOT,MLN_USD,A,2009,22928.5485760922,
TWN,GDEXPRD,TOT,MLN_USD,A,2010,25060.7744302884,
TWN,GDEXPRD,TOT,MLN_USD,A,2011,26867.9002190289,
TWN,GDEXPRD,TOT,MLN_USD,A,2012,27953.7844442832,
TWN,GDEXPRD,TOT,MLN_USD,A,2013,29083.4241975224,
TWN,GDEXPRD,TOT,MLN_USD,A,2014,30213.0446330427,
TWN,GDEXPRD,TOT,PC_GDP,A,1995,1.6903733447,
TWN,GDEXPRD,TOT,PC_GDP,A,1996,1.7165862636,
TWN,GDEXPRD,TOT,PC_GDP,A,1997,1.7932393976,
TWN,GDEXPRD,TOT,PC_GDP,A,1998,1.8809631284,
TWN,GDEXPRD,TOT,PC_GDP,A,1999,1.940996796,
TWN,GDEXPRD,TOT,PC_GDP,A,2000,1.9092435332,
TWN,GDEXPRD,TOT,PC_GDP,A,2001,2.0178166365,
TWN,GDEXPRD,TOT,PC_GDP,A,2002,2.1012150124,
TWN,GDEXPRD,TOT,PC_GDP,A,2003,2.2154367024,
TWN,GDEXPRD,TOT,PC_GDP,A,2004,2.2599042975,
TWN,GDEXPRD,TOT,PC_GDP,A,2005,2.3236398539,
TWN,GDEXPRD,TOT,PC_GDP,A,2006,2.4289379874,
TWN,GDEXPRD,TOT,PC_GDP,A,2007,2.4746416501,
TWN,GDEXPRD,TOT,PC_GDP,A,2008,2.6759354187,
TWN,GDEXPRD,TOT,PC_GDP,A,2009,2.8376603235,
TWN,GDEXPRD,TOT,PC_GDP,A,2010,2.8035198005,
TWN,GDEXPRD,TOT,PC_GDP,A,2011,2.8955148635,
TWN,GDEXPRD,TOT,PC_GDP,A,2012,2.9516188775,
TWN,GDEXPRD,TOT,PC_GDP,A,2013,3.0047205855,
TWN,GDEXPRD,TOT,PC_GDP,A,2014,3.0035419496,
EU28,GDEXPRD,TOT,MLN_USD,A,1995,198305.505007931,
EU28,GDEXPRD,TOT,MLN_USD,A,1996,201822.668185459,
EU28,GDEXPRD,TOT,MLN_USD,A,1997,207989.308360467,
EU28,GDEXPRD,TOT,MLN_USD,A,1998,215847.214601761,
EU28,GDEXPRD,TOT,MLN_USD,A,1999,229222.491869117,
EU28,GDEXPRD,TOT,MLN_USD,A,2000,240902.673172923,
EU28,GDEXPRD,TOT,MLN_USD,A,2001,249585.119316238,
EU28,GDEXPRD,TOT,MLN_USD,A,2002,254675.805925608,
EU28,GDEXPRD,TOT,MLN_USD,A,2003,256818.192040362,
EU28,GDEXPRD,TOT,MLN_USD,A,2004,259291.818686941,
EU28,GDEXPRD,TOT,MLN_USD,A,2005,265534.543060898,
EU28,GDEXPRD,TOT,MLN_USD,A,2006,279227.866836151,
EU28,GDEXPRD,TOT,MLN_USD,A,2007,289799.013196729,
EU28,GDEXPRD,TOT,MLN_USD,A,2008,303841.492187398,
EU28,GDEXPRD,TOT,MLN_USD,A,2009,303344.248863136,
EU28,GDEXPRD,TOT,MLN_USD,A,2010,308914.69652333,
EU28,GDEXPRD,TOT,MLN_USD,A,2011,321041.460809437,
EU28,GDEXPRD,TOT,MLN_USD,A,2012,326739.681909912,
EU28,GDEXPRD,TOT,MLN_USD,A,2013,328745.52413891,
EU28,GDEXPRD,TOT,MLN_USD,A,2014,336705.304265251,
EU28,GDEXPRD,TOT,PC_GDP,A,1995,1.6020093396,
EU28,GDEXPRD,TOT,PC_GDP,A,1996,1.5986032374,
EU28,GDEXPRD,TOT,PC_GDP,A,1997,1.6024498597,
EU28,GDEXPRD,TOT,PC_GDP,A,1998,1.6115624877,
EU28,GDEXPRD,TOT,PC_GDP,A,1999,1.6638593018,
EU28,GDEXPRD,TOT,PC_GDP,A,2000,1.6823314455,
EU28,GDEXPRD,TOT,PC_GDP,A,2001,1.699571062,
EU28,GDEXPRD,TOT,PC_GDP,A,2002,1.7058975422,
EU28,GDEXPRD,TOT,PC_GDP,A,2003,1.6957441747,
EU28,GDEXPRD,TOT,PC_GDP,A,2004,1.6697522026,
EU28,GDEXPRD,TOT,PC_GDP,A,2005,1.672771713,
EU28,GDEXPRD,TOT,PC_GDP,A,2006,1.6949800039,
EU28,GDEXPRD,TOT,PC_GDP,A,2007,1.700966464,
EU28,GDEXPRD,TOT,PC_GDP,A,2008,1.7684632502,
EU28,GDEXPRD,TOT,PC_GDP,A,2009,1.8427382683,
EU28,GDEXPRD,TOT,PC_GDP,A,2010,1.8418560299,
EU28,GDEXPRD,TOT,PC_GDP,A,2011,1.8814042159,
EU28,GDEXPRD,TOT,PC_GDP,A,2012,1.9208806686,
EU28,GDEXPRD,TOT,PC_GDP,A,2013,1.9299433094,
EU28,GDEXPRD,TOT,PC_GDP,A,2014,1.9510544189,
OECD,GDEXPRD,TOT,MLN_USD,A,1981,356921.481253502,
OECD,GDEXPRD,TOT,MLN_USD,A,1982,373744.182417917,
OECD,GDEXPRD,TOT,MLN_USD,A,1983,395092.142332146,
OECD,GDEXPRD,TOT,MLN_USD,A,1984,426061.995405302,
OECD,GDEXPRD,TOT,MLN_USD,A,1985,464057.024018711,
OECD,GDEXPRD,TOT,MLN_USD,A,1986,478721.259877791,
OECD,GDEXPRD,TOT,MLN_USD,A,1987,497984.613138422,
OECD,GDEXPRD,TOT,MLN_USD,A,1988,517269.705570797,
OECD,GDEXPRD,TOT,MLN_USD,A,1989,538296.065258736,
OECD,GDEXPRD,TOT,MLN_USD,A,1990,561227.0266676,
OECD,GDEXPRD,TOT,MLN_USD,A,1991,574859.319168385,
OECD,GDEXPRD,TOT,MLN_USD,A,1992,577550.712011187,
OECD,GDEXPRD,TOT,MLN_USD,A,1993,572361.748672075,
OECD,GDEXPRD,TOT,MLN_USD,A,1994,577076.117667774,
OECD,GDEXPRD,TOT,MLN_USD,A,1995,604750.935071457,
OECD,GDEXPRD,TOT,MLN_USD,A,1996,632256.839591554,
OECD,GDEXPRD,TOT,MLN_USD,A,1997,661919.903400499,
OECD,GDEXPRD,TOT,MLN_USD,A,1998,688525.069595685,
OECD,GDEXPRD,TOT,MLN_USD,A,1999,726509.316786544,
OECD,GDEXPRD,TOT,MLN_USD,A,2000,772444.716118809,
OECD,GDEXPRD,TOT,MLN_USD,A,2001,797654.882965386,
OECD,GDEXPRD,TOT,MLN_USD,A,2002,802087.047197802,
OECD,GDEXPRD,TOT,MLN_USD,A,2003,820155.1531261,
OECD,GDEXPRD,TOT,MLN_USD,A,2004,836351.19307879,
OECD,GDEXPRD,TOT,MLN_USD,A,2005,872649.784319202,
OECD,GDEXPRD,TOT,MLN_USD,A,2006,916776.050915297,
OECD,GDEXPRD,TOT,MLN_USD,A,2007,960718.212919684,
OECD,GDEXPRD,TOT,MLN_USD,A,2008,998550.743965426,
OECD,GDEXPRD,TOT,MLN_USD,A,2009,985496.91915015,
OECD,GDEXPRD,TOT,MLN_USD,A,2010,999219.735092665,
OECD,GDEXPRD,TOT,MLN_USD,A,2011,1034691.12374594,
OECD,GDEXPRD,TOT,MLN_USD,A,2012,1050354.82133675,
OECD,GDEXPRD,TOT,MLN_USD,A,2013,1079756.95790624,
OECD,GDEXPRD,TOT,MLN_USD,A,2014,1104658.08514539,
OECD,GDEXPRD,TOT,PC_GDP,A,1981,1.8518189584,
OECD,GDEXPRD,TOT,PC_GDP,A,1982,1.9388555288,
OECD,GDEXPRD,TOT,PC_GDP,A,1983,1.9872286484,
OECD,GDEXPRD,TOT,PC_GDP,A,1984,2.045924383,
OECD,GDEXPRD,TOT,PC_GDP,A,1985,2.1449745671,
OECD,GDEXPRD,TOT,PC_GDP,A,1986,2.1475167851,
OECD,GDEXPRD,TOT,PC_GDP,A,1987,2.1580503901,
OECD,GDEXPRD,TOT,PC_GDP,A,1988,2.1425245627,
OECD,GDEXPRD,TOT,PC_GDP,A,1989,2.1481449917,
OECD,GDEXPRD,TOT,PC_GDP,A,1990,2.1773404238,
OECD,GDEXPRD,TOT,PC_GDP,A,1991,2.104787603,
OECD,GDEXPRD,TOT,PC_GDP,A,1992,2.06731953,
OECD,GDEXPRD,TOT,PC_GDP,A,1993,2.0190530263,
OECD,GDEXPRD,TOT,PC_GDP,A,1994,1.9745229041,
OECD,GDEXPRD,TOT,PC_GDP,A,1995,1.9856705937,
OECD,GDEXPRD,TOT,PC_GDP,A,1996,2.0124941109,
OECD,GDEXPRD,TOT,PC_GDP,A,1997,2.0317597511,
OECD,GDEXPRD,TOT,PC_GDP,A,1998,2.0544859281,
OECD,GDEXPRD,TOT,PC_GDP,A,1999,2.0973004714,
OECD,GDEXPRD,TOT,PC_GDP,A,2000,2.1382556928,
OECD,GDEXPRD,TOT,PC_GDP,A,2001,2.1754155769,
OECD,GDEXPRD,TOT,PC_GDP,A,2002,2.1518749567,
OECD,GDEXPRD,TOT,PC_GDP,A,2003,2.1546466196,
OECD,GDEXPRD,TOT,PC_GDP,A,2004,2.1271578797,
OECD,GDEXPRD,TOT,PC_GDP,A,2005,2.1554046474,
OECD,GDEXPRD,TOT,PC_GDP,A,2006,2.1866603061,
OECD,GDEXPRD,TOT,PC_GDP,A,2007,2.2179127714,
OECD,GDEXPRD,TOT,PC_GDP,A,2008,2.2907596499,
OECD,GDEXPRD,TOT,PC_GDP,A,2009,2.3359639254,
OECD,GDEXPRD,TOT,PC_GDP,A,2010,2.2989468278,
OECD,GDEXPRD,TOT,PC_GDP,A,2011,2.3302270295,
OECD,GDEXPRD,TOT,PC_GDP,A,2012,2.3356062342,
OECD,GDEXPRD,TOT,PC_GDP,A,2013,2.3700030435,
OECD,GDEXPRD,TOT,PC_GDP,A,2014,2.3772978224,
